"ts","uid","id_orig_h","id_orig_p","id_resp_h","id_resp_p","trans_depth","method","host","uri","referrer","version","user_agent","request_body_len","response_body_len","status_code","status_msg","info_code","info_msg","tags","username","password","proxied","orig_fuids","orig_filenames","orig_mime_types","resp_fuids","resp_filenames","resp_mime_types"
"4554.517623","CCSVl9TKPEF63FsJl","10.0.2.15","55612","178.255.83.1","80","4","POST","ocsp.comodoca.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","84","472","200","OK","-","-","(empty)","-","-","-","FHY8bY1wwfQpZ8POF","-","application/ocsp-request","FcUq771Au50pTWbLMf","-"
"4554.666458","C0swqo2Ryl8OisCut7","10.0.2.15","55780","178.255.83.1","80","1","POST","ocsp.comodoca.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","84","472","200","OK","-","-","(empty)","-","-","-","Fl9rKh2nANMeOhhWda","-","application/ocsp-request","FN4I5h2F1nInYDUzc","-"
"4554.722446","CRDDg64ljEmjA9KLmh","10.0.2.15","55781","178.255.83.1","80","1","POST","ocsp.comodoca.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","84","472","200","OK","-","-","(empty)","-","-","-","FcI2T74Z4YftaBTmAg","-","application/ocsp-request","FtAGCF2JEa1MWhr117","-"
"4554.730564","CCSVl9TKPEF63FsJl","10.0.2.15","55612","178.255.83.1","80","5","POST","ocsp.comodoca.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","84","472","200","OK","-","-","(empty)","-","-","-","FuoETP3MTuavbk4Lsi","-","application/ocsp-request","FjfwxT2GtBDsnouUq6","-"
"456.358926","CrvZpd3Iq2Pe7Fr6df","10.0.2.15","49176","93.184.220.29","80","16","POST","ocsp.digicert.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","471","200","OK","-","-","(empty)","-","-","-","FzAnjI3ohtBa4CBoci","-","application/ocsp-request","Fcq2ks4tnMAftKHr9k","-"
"4594.112177","CP0ArD2DYgDtpqyoX2","10.0.2.15","55790","72.167.239.239","80","1","POST","ocsp.godaddy.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","75","1776","200","OK","-","-","(empty)","-","-","-","FZNu662xHmAH4DobW2","-","application/ocsp-request","FSkw6y3eqdTazX6lE5","-"
"4602.214102","C7CgPd21FJ083HVYe1","10.0.2.15","55801","23.111.11.211","80","1","POST","ocsp.spacessl.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","1575","200","OK","-","-","(empty)","-","-","-","FlgwyB3U6AZPtI5JU7","-","application/ocsp-request","FjmjE23mXPpsYRroXe","-"
"4602.233454","CHR2fr1PnH2NASMOc7","10.0.2.15","55800","23.111.11.211","80","1","POST","ocsp.spacessl.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","1575","200","OK","-","-","(empty)","-","-","-","FEcFK84EomsbgFs7l2","-","application/ocsp-request","Fd2Xp415J1NaewfGt9","-"
"4614.684480","CMBOFx45DCulXQ96rh","10.0.2.15","55390","13.32.118.157","80","9","GET","detectportal.firefox.com","/success.txt","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","8","200","OK","-","-","(empty)","-","-","-","-","-","-","FxACpG4jLyBCFERsW8","-"
"4617.328284","CnlnWe3R5gkMGcFPfa","10.0.2.15","55805","23.54.91.27","80","1","POST","tj.symcd.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","1413","200","OK","-","-","(empty)","-","-","-","Findwv4A6nbTXKe5Y8","-","application/ocsp-request","FjtfQv3ypVTL7WMZ4c","-"
"4617.336849","Cj9Ke12fZenWen6QSf","10.0.2.15","55804","23.54.91.27","80","1","POST","tj.symcd.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","1413","200","OK","-","-","(empty)","-","-","-","FCt8BJ34oZV7yEhga","-","application/ocsp-request","FklUw728gI8kYMbT56","-"
"4675.809469","CMBOFx45DCulXQ96rh","10.0.2.15","55390","13.32.118.157","80","10","GET","detectportal.firefox.com","/success.txt","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","8","200","OK","-","-","(empty)","-","-","-","-","-","-","FrkbIgC1r3I9uat5e","-"
"4691.177952","CP0ArD2DYgDtpqyoX2","10.0.2.15","55790","72.167.239.239","80","2","POST","ocsp.godaddy.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","76","1777","200","OK","-","-","(empty)","-","-","-","F4npai3HFEVIRvE3Ul","-","application/ocsp-request","Fewq2Z1x8etg4xgloi","-"
"4691.697829","CP0ArD2DYgDtpqyoX2","10.0.2.15","55790","72.167.239.239","80","3","POST","ocsp.godaddy.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","76","1777","200","OK","-","-","(empty)","-","-","-","Fp7h2q36yYbZxnTm4b","-","application/ocsp-request","FkxSTm3x4yDlgADqVk","-"
"4735.525905","CMBOFx45DCulXQ96rh","10.0.2.15","55390","13.32.118.157","80","11","GET","detectportal.firefox.com","/success.txt","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","8","200","OK","-","-","(empty)","-","-","-","-","-","-","FoxT821UVbu7QT1Uf4","-"
"4796.267738","Ce2TsZ2ZTDht2zaws3","10.0.2.15","55857","178.255.83.1","80","1","POST","ocsp.comodoca.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","84","472","200","OK","-","-","(empty)","-","-","-","Fz4yih2MKT89BLbige","-","application/ocsp-request","FOb1RD44tBhOF9xTUi","-"
"4796.283089","CMI5mI4NLUGfoE05h","10.0.2.15","55858","178.255.83.1","80","1","POST","ocsp.comodoca.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","84","472","200","OK","-","-","(empty)","-","-","-","FaqbW145FE6OkmpeT9","-","application/ocsp-request","FVLlts4N8Gf4N5uAb","-"
"4803.736132","C27RfHh590z5Ysjpi","10.0.2.15","55871","23.54.91.27","80","1","POST","tj.symcd.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","1413","200","OK","-","-","(empty)","-","-","-","Fr1dEw3q0W4A2xyRod","-","application/ocsp-request","FYaNhx12VROtvxw354","-"
"4858.384617","CMI5mI4NLUGfoE05h","10.0.2.15","55858","178.255.83.1","80","2","POST","ocsp.comodoca.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","84","472","200","OK","-","-","(empty)","-","-","-","FKtsDj3T7SJtAUSoja","-","application/ocsp-request","FActBIz0OgX9Yzsr9","-"
"487.501821","CyAYPd2pkAqHRfCfU8","10.0.2.15","49238","93.184.220.29","80","9","POST","ocsp.digicert.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","471","200","OK","-","-","(empty)","-","-","-","FLtMkX3s0JHZpvIFri","-","application/ocsp-request","Fh0wKBF0GWo6gIDic","-"
"487.861414","CrvZpd3Iq2Pe7Fr6df","10.0.2.15","49176","93.184.220.29","80","17","POST","ocsp.digicert.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","471","200","OK","-","-","(empty)","-","-","-","FjPvdM3aY5BUED6Ypb","-","application/ocsp-request","Fin3ze2DlDJHVc0l43","-"
"487.881848","CyAYPd2pkAqHRfCfU8","10.0.2.15","49238","93.184.220.29","80","10","POST","ocsp.digicert.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","471","200","OK","-","-","(empty)","-","-","-","FWPclt2obPntxoN3ma","-","application/ocsp-request","F0B0aN1xzVxQwefQy9","-"
"493.179473","CyAYPd2pkAqHRfCfU8","10.0.2.15","49238","93.184.220.29","80","11","POST","ocsp.digicert.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","471","200","OK","-","-","(empty)","-","-","-","Fg07Ol4JcaXEjEPl2i","-","application/ocsp-request","FnHfzLdTLJsq0M9Ee","-"
"494.277710","C7pqihvyhPQwHASnh","10.0.2.15","50960","23.54.91.27","80","5","POST","gp.symcd.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","1414","200","OK","-","-","(empty)","-","-","-","FVt7oI2JeDm6AkNjDi","-","application/ocsp-request","FdDAyF2glqdCAOFgfi","-"
"494.823694","CrvZpd3Iq2Pe7Fr6df","10.0.2.15","49176","93.184.220.29","80","18","POST","ocsp.digicert.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","471","200","OK","-","-","(empty)","-","-","-","FnrZ692w7NLvKeHYP4","-","application/ocsp-request","FD5W1J1NORFQFJFcmh","-"
"4975.882892","CK0ac41TnKkpphS87l","10.0.2.15","55989","72.167.239.239","80","1","POST","ocsp.godaddy.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","76","1777","200","OK","-","-","(empty)","-","-","-","FJVyTJ3EPQR2xG6UBj","-","application/ocsp-request","FaZrr02CRsof1v30p6","-"
"4975.894354","CNxZko2LU1sIC56B98","10.0.2.15","55992","72.167.239.239","80","1","POST","ocsp.godaddy.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","76","1777","200","OK","-","-","(empty)","-","-","-","FcmVp4ngnHIfHLKwl","-","application/ocsp-request","FLRZNp4BuLiv8g2VU8","-"
"498.436645","CuZfcnHrVNekn1nq1","10.0.2.15","49242","13.32.118.75","80","7","GET","detectportal.firefox.com","/success.txt","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","8","200","OK","-","-","(empty)","-","-","-","-","-","-","Fge5tw2vhNQeb2BDzh","-"
"4995.591044","CNxZko2LU1sIC56B98","10.0.2.15","55992","72.167.239.239","80","2","POST","ocsp.godaddy.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","76","1777","200","OK","-","-","(empty)","-","-","-","FPzbQTao4n3BeHGD2","-","application/ocsp-request","FBIeIH2doO6mEweI4f","-"
"4995.668778","CBChS21eK243LTJtGj","10.0.2.15","56017","72.167.239.239","80","1","POST","ocsp.godaddy.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","76","1777","200","OK","-","-","(empty)","-","-","-","FS1TUQ3877xMuJg13g","-","application/ocsp-request","FRuoXe2dmehbT5mnLe","-"
"5006.268452","CBChS21eK243LTJtGj","10.0.2.15","56017","72.167.239.239","80","2","POST","ocsp.godaddy.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","74","1775","200","OK","-","-","(empty)","-","-","-","FDcGom3ljHmXDZLmlg","-","application/ocsp-request","FeqlzSolPrv9s8AP9","-"
"5037.563561","CK4YTu4xdriwiFdSc8","10.0.2.15","52479","13.32.118.157","80","1","GET","detectportal.firefox.com","/success.txt","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","8","200","OK","-","-","(empty)","-","-","-","-","-","-","Fr9D3alshaoFrw66d","-"
"5038.226452","CLl4FCxrqFCGQivCd","10.0.2.15","52482","23.54.91.27","80","1","POST","gp.symcd.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","1414","200","OK","-","-","(empty)","-","-","-","FHkAAv17mZouowSdnc","-","application/ocsp-request","FPPTuw3A0AieKap7nh","-"
"5038.236050","CIDtVH1fCrgRvyufO","10.0.2.15","52481","23.54.91.27","80","1","POST","gp.symcd.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","1414","200","OK","-","-","(empty)","-","-","-","F9saYZ3W3Wb4DMGad8","-","application/ocsp-request","FklKrR2teGS0bFNDG6","-"
"512.604782","CLjQQFmYWEQDbwLr1","10.0.2.15","49377","23.54.91.27","80","7","POST","ss.symcd.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","1608","200","OK","-","-","(empty)","-","-","-","FMkRYmKJLoQuw0oE3","-","application/ocsp-request","FSq6cz1lwlpIg2r4Sj","-"
"512.955399","CyAYPd2pkAqHRfCfU8","10.0.2.15","49238","93.184.220.29","80","12","POST","ocsp.digicert.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","471","200","OK","-","-","(empty)","-","-","-","FFfkUu2VQ74Z4wYpXj","-","application/ocsp-request","FSzg6l1FWnR8oggDX9","-"
"513.320142","CrvZpd3Iq2Pe7Fr6df","10.0.2.15","49176","93.184.220.29","80","19","POST","ocsp.digicert.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","471","200","OK","-","-","(empty)","-","-","-","FuNkab2BV45S46TbP8","-","application/ocsp-request","Fpq74A2axVlKJrQPy9","-"
"5175.244192","CZ1d4D2Q2v83cjAh8e","10.0.2.15","52606","23.54.91.27","80","1","POST","gn.symcd.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","1419","200","OK","-","-","(empty)","-","-","-","FyLvYi4ou9gGqNUlcg","-","application/ocsp-request","FZvPBv1oMoLBiCfgGl","-"
"5217.427666","CmAEL11UDJswZyVmn5","10.0.2.15","52620","72.167.239.239","80","1","POST","ocsp.godaddy.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","76","1777","200","OK","-","-","(empty)","-","-","-","FQmgfg3Rd6IBABfAgb","-","application/ocsp-request","FZmKbW1SMKwGzQIZk7","-"
"5217.837905","CmAEL11UDJswZyVmn5","10.0.2.15","52620","72.167.239.239","80","2","POST","ocsp.godaddy.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","76","1777","200","OK","-","-","(empty)","-","-","-","FDVuys3tcd5oFImFt2","-","application/ocsp-request","FnBKFy2Z5DCeRQs2t5","-"
"5217.871256","Crwqz119CfIg6vR4Qa","10.0.2.15","52621","72.167.239.239","80","1","POST","ocsp.godaddy.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","76","1777","200","OK","-","-","(empty)","-","-","-","F3jAWV3GiDMxhNo6dj","-","application/ocsp-request","Fre48CjOF78My3ic4","-"
"5219.055274","CmAEL11UDJswZyVmn5","10.0.2.15","52620","72.167.239.239","80","3","POST","ocsp.godaddy.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","76","1777","200","OK","-","-","(empty)","-","-","-","F4UXlg24AByFkW87D1","-","application/ocsp-request","Fp7l503raE5pjT2waa","-"
"5224.231596","CkTlhC3h9GaSTHTuba","10.0.2.15","52626","192.0.78.25","80","1","GET","wp.com","/","https://moz.com/top500","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","178","301","Moved Permanently","-","-","(empty)","-","-","-","-","-","-","FticA63JF1j7FDQUKa","-"
"5226.105716","Ced1XN2TpxEVYAoNlf","10.0.2.15","52628","216.58.214.227","80","1","GET","google.co.jp","/","https://moz.com/top500","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","221","301","Moved Permanently","-","-","(empty)","-","-","-","-","-","-","FYcFFN34Uby5eCscC2","-"
"5226.510800","C1YKwP18qlYirQcYSb","10.0.2.15","52630","2.21.74.91","80","1","POST","ocsp.int-x3.letsencrypt.org","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","85","527","200","OK","-","-","(empty)","-","-","-","FHEgBv1ndqoqRgItc5","-","application/ocsp-request","FjHtqr4YN3eddOJu67","-"
"5229.227836","CaTGQGboS3ZBoIIu5","10.0.2.15","52631","216.58.214.227","80","1","GET","www.google.co.jp","/","https://moz.com/top500","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","233","302","Found","-","-","(empty)","-","-","-","-","-","-","Fft5sA3bcPY5ifN6Z9","-"
"5230.567959","Crwqz119CfIg6vR4Qa","10.0.2.15","52621","72.167.239.239","80","2","POST","ocsp.godaddy.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","68","1730","200","OK","-","-","(empty)","-","-","-","FNVb7H11OWckL2Ooka","-","application/ocsp-request","FukEPJ2HpOKQIJJGP8","-"
"5230.586808","CmAEL11UDJswZyVmn5","10.0.2.15","52620","72.167.239.239","80","4","POST","ocsp.godaddy.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","68","1730","200","OK","-","-","(empty)","-","-","-","Fkirwp17CyfcjUeKO8","-","application/ocsp-request","F0bPwT2XhsEQcxn4Pe","-"
"5244.826375","Cedshj4ocIlIG94ZZf","10.0.2.15","52650","104.127.51.246","80","1","POST","ocsp.entrust.net","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","71","2108","200","OK","-","-","(empty)","-","-","-","FE2gMp2pOh3BkLYG09","-","application/ocsp-request","FGUYPe4B0tCE5enHB8","-"
"5244.831846","CIP2da1AHuwekA9k1","10.0.2.15","52649","104.127.51.246","80","1","POST","ocsp.entrust.net","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","71","2108","200","OK","-","-","(empty)","-","-","-","F6jVO92bGnNvGN1Foa","-","application/ocsp-request","FGFQGs2rlHmarMt06d","-"
"5285.127960","CZ1d4D2Q2v83cjAh8e","10.0.2.15","52606","23.54.91.27","80","2","POST","gn.symcd.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","1419","200","OK","-","-","(empty)","-","-","-","FlSRqI3Z1bY8KTyGb3","-","application/ocsp-request","FVk4eq2ySMgSFRbPo4","-"
"5286.212891","CZ1d4D2Q2v83cjAh8e","10.0.2.15","52606","23.54.91.27","80","3","POST","gn.symcd.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","1419","200","OK","-","-","(empty)","-","-","-","FF42AvFCJ0umjIRZk","-","application/ocsp-request","Fuo3di3YTbUa5arDR2","-"
"529.030902","C0sBlZhzlMaDBkOk8","10.0.2.15","51096","72.167.239.239","80","1","POST","ocsp.godaddy.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","75","1776","200","OK","-","-","(empty)","-","-","-","F4mr3F2d0lLnRdAdTc","-","application/ocsp-request","FGYbsf2kYW8TV6tihg","-"
"529.161016","CVDVdl3QCIviOae4Ce","10.0.2.15","51097","72.167.239.239","80","1","POST","ocsp.godaddy.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","75","1776","200","OK","-","-","(empty)","-","-","-","F6HOBL1Ow5E1h9mo47","-","application/ocsp-request","FTKkzniz1FNsusgK5","-"
"529.293191","C42fYA16ieIE83LzY6","10.0.2.15","51098","72.167.239.239","80","1","POST","ocsp.godaddy.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","75","1776","200","OK","-","-","(empty)","-","-","-","Fm5TGz4jhgHDjp7th7","-","application/ocsp-request","FdsC2O27OANA6B2M03","-"
"5320.577925","CbtMXT2Z6C91mHnv8j","10.0.2.15","52724","216.58.214.238","80","1","POST","clients1.google.com","/ocsp","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","75","463","200","OK","-","-","(empty)","-","-","-","FDi29jCexjjgWYeId","-","application/ocsp-request","FJYowu1XHvJZpH5Eha","-"
"5325.530017","Crwqz119CfIg6vR4Qa","10.0.2.15","52621","72.167.239.239","80","3","POST","ocsp.godaddy.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","75","1776","200","OK","-","-","(empty)","-","-","-","FMZ7ey4oIwPTFRfj2i","-","application/ocsp-request","FtLRZ9158DKlYKILla","-"
"5325.546549","CmAEL11UDJswZyVmn5","10.0.2.15","52620","72.167.239.239","80","5","POST","ocsp.godaddy.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","75","1776","200","OK","-","-","(empty)","-","-","-","FU1oEd3S3oACi8kCyi","-","application/ocsp-request","F0EaH2aoMueJFq22i","-"
"533.643309","CyAYPd2pkAqHRfCfU8","10.0.2.15","49238","93.184.220.29","80","13","POST","ocsp.digicert.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","471","200","OK","-","-","(empty)","-","-","-","FpGFTXAsVQiclR2Z1","-","application/ocsp-request","FOUsMv1nvN6uszjdl4","-"
"533.710213","CrvZpd3Iq2Pe7Fr6df","10.0.2.15","49176","93.184.220.29","80","20","POST","ocsp.digicert.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","471","200","OK","-","-","(empty)","-","-","-","Fnn2byKyiMk76PNq6","-","application/ocsp-request","FVFDQs3iAJsPfydFV","-"
"533.771436","CyAYPd2pkAqHRfCfU8","10.0.2.15","49238","93.184.220.29","80","14","POST","ocsp.digicert.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","471","200","OK","-","-","(empty)","-","-","-","FwwLNw25GFjbrv00e9","-","application/ocsp-request","FJpzlM2uWWSZD9cTYe","-"
"5335.824112","C27IJq4b0RaxW6Zo0c","10.0.2.15","52727","13.32.118.157","80","1","GET","detectportal.firefox.com","/success.txt","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","8","200","OK","-","-","(empty)","-","-","-","-","-","-","FCu5fy13NVKvb470E7","-"
"5378.868980","CgqwGq2m7E8dbUZVj2","10.0.2.15","52763","207.171.166.22","80","1","GET","amazonaws.com","/","https://moz.com/top500","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","229","301","Moved Permanently","-","-","(empty)","-","-","-","-","-","-","FVZzFz4CdzzZS3eKB7","-"
"5380.131901","CRix1Eb1pPXsWR2ki","10.0.2.15","52764","54.240.255.207","80","1","GET","aws.amazon.com","/","https://moz.com/top500","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","231","301","Moved Permanently","-","-","(empty)","-","-","-","-","-","-","FglAMe5C1H30Mlfjf","-"
"5387.306960","Cwr6z14X7f12tL4j5l","10.0.2.15","52767","52.54.122.214","80","1","GET","eventbrite.com","/","https://moz.com/top500","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","0","301","Moved Permanently","-","-","(empty)","-","-","-","-","-","-","-","-"
"5418.654233","C1aztf3pyQ2LXfMU3c","10.0.2.15","52791","52.54.126.206","80","1","GET","www.eventbrite.com","/","https://moz.com/top500","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","0","301","Moved Permanently","-","-","(empty)","-","-","-","-","-","-","-","-"
"5431.331045","C9a0fW315tmd4frZC","10.0.2.15","52800","93.184.220.29","80","1","POST","ocsp.digicert.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","471","200","OK","-","-","(empty)","-","-","-","FeirahivIxMW4EDO1","-","application/ocsp-request","FVERta1o35PoQBcxU4","-"
"5431.344895","CUL2rH3g8HgBOUgagi","10.0.2.15","52799","93.184.220.29","80","1","POST","ocsp.digicert.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","471","200","OK","-","-","(empty)","-","-","-","FJMY4T35lwyGGOZDj9","-","application/ocsp-request","FfHzQe1gvlMKzAlr9c","-"
"5478.629694","CUL2rH3g8HgBOUgagi","10.0.2.15","52799","93.184.220.29","80","2","POST","ocsp.digicert.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","471","200","OK","-","-","(empty)","-","-","-","F2vQCB4L7B24mH7rc3","-","application/ocsp-request","FyIjNZkL3PLjXQPCh","-"
"5478.639471","C9a0fW315tmd4frZC","10.0.2.15","52800","93.184.220.29","80","2","POST","ocsp.digicert.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","471","200","OK","-","-","(empty)","-","-","-","FVOxmmD8AWWGCUCFa","-","application/ocsp-request","FjYW7v1eqrGd3puBjd","-"
"557.911145","CuZfcnHrVNekn1nq1","10.0.2.15","49242","13.32.118.75","80","8","GET","detectportal.firefox.com","/success.txt","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","8","200","OK","-","-","(empty)","-","-","-","-","-","-","FYtXt7mlmZ3WOTCPd","-"
"5635.768499","CHanSz3c0WqzvDRVl6","10.0.2.15","52885","13.32.118.157","80","1","GET","detectportal.firefox.com","/success.txt","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","0","8","200","OK","-","-","(empty)","-","-","-","-","-","-","F7TSqBdYOTzLTYKN4","-"
"566.223115","CyAYPd2pkAqHRfCfU8","10.0.2.15","49238","93.184.220.29","80","15","POST","ocsp.digicert.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","471","200","OK","-","-","(empty)","-","-","-","Frp9VOui479ISJI7f","-","application/ocsp-request","FAYuwu1KP5qIOx6YF2","-"
"566.228238","CrvZpd3Iq2Pe7Fr6df","10.0.2.15","49176","93.184.220.29","80","21","POST","ocsp.digicert.com","/","-","1.1","Mozilla/5.0 (Windows NT 6.1; rv:53.0) Gecko/20100101 Firefox/53.0","83","471","200","OK","-","-","(empty)","-","-","-","FgBy3czjwz8f0sIE8","-","application/ocsp-request","FpzDpk354vCWviYHA2","-"
